0,0,0,0,0,0
9.8,0,0,0,0,0
19.6,0,0,0,0,0
29.4,0,0,0,0,0
39.2,0,0,0,0,0
49,0,0,0,0,0
58.8,0,0,0,0,0
68.6,0,0,0,0,0
98,0,0,0,0,0
196,0,0,0,0,0
0,0,0,0,0,0
0,9.8,0,0,0,0
0,19.6,0,0,0,0
0,29.4,0,0,0,0
0,39.2,0,0,0,0
0,49,0,0,0,0
0,58.8,0,0,0,0
0,68.6,0,0,0,0
0,98,0,0,0,0
0,196,0,0,0,0
0,0,0,0,0,0
0,0,9.8,0,0,0
0,0,19.6,0,0,0
0,0,29.4,0,0,0
0,0,39.2,0,0,0
0,0,49,0,0,0
0,0,58.8,0,0,0
0,0,68.6,0,0,0
0,0,98,0,0,0
0,0,196,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0.64092,0,0
0,0,0,1.03292,0,0
0,0,0,1.28184,0,0
0,0,0,1.42492,0,0
0,0,0,1.81692,0,0
0,0,0,1.92276,0,0
0,0,0,2.06584,0,0
0,0,0,2.20892,0,0
0,0,0,2.56368,0,0
0,0,0,2.84984,0,0
0,0,0,3.09876,0,0
0,0,0,3.2046,0,0
0,0,0,3.63384,0,0
0,0,0,3.84552,0,0
0,0,0,4.13168,0,0
0,0,0,4.27476,0,0
0,0,0,4.41784,0,0
0,0,0,4.48644,0,0
0,0,0,5.1646,0,0
0,0,0,5.45076,0,0
0,0,0,5.69968,0,0
0,0,0,6.19752,0,0
0,0,0,6.62676,0,0
0,0,0,7.1246,0,0
0,0,0,7.23044,0,0
0,0,0,7.26768,0,0
0,0,0,8.54952,0,0
0,0,0,8.83568,0,0
0,0,0,9.0846,0,0
0,0,0,9.97444,0,0
0,0,0,10.90152,0,0
0,0,0,11.0446,0,0
0,0,0,12.71844,0,0
0,0,0,13.25352,0,0
0,0,0,15.46244,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0.64092,0
0,0,0,0,1.03292,0
0,0,0,0,1.28184,0
0,0,0,0,1.42492,0
0,0,0,0,1.81692,0
0,0,0,0,1.92276,0
0,0,0,0,2.06584,0
0,0,0,0,2.20892,0
0,0,0,0,2.56368,0
0,0,0,0,2.84984,0
